$movie_id$movie_title$comment_user$comment_time$comment_vote$comment_text
0$3168101$毒液：致命守护者$柯里昂$2018-11-04 19:08:33$593$在近几年看过的所有超英片里排倒数了，什么“首位暗黑超级英雄”，基本都是唬人的旗号，徒有个暗黑的壳，本以为这个片长不够看，结果废戏多到爆，逗人笑的功力堪比早期成龙谐趣动作片（有几场戏似乎还在隐约致敬，汗），类似结尾这种得势后去商店惩恶扬善的戏码简直贻笑大方，这个风格放漫威宇宙里大概就是个加了层滤镜的「银河护卫队」，从被附身后开始基本就当成喜剧片看，当然，喜剧片里插条爱情线也就能顺理成章解释过去了，最后一场戏像交作业一般的例行「大乱斗」，整体依然停留在十几年前二流超英电影的水平，实在太让人失望，“软件”上不下功夫也就算了，汤姆·哈迪和毒液的几次面对面都能强烈感受到片方的「经费不足」，加上鲁本·弗雷斯彻的三流导演功底，算是把这部彻底玩砸了，另外，基本也是汤姆·哈迪演过的所有电影里最无魅力的一部。
1$3168101$毒液：致命守护者$同志亦凡人中文站$2018-10-04 16:33:35$3152$以为是R级片，结果是儿童片。汤老湿毫无邪气只有痞气，把一个反派英雄演得正气凛然到闷，而且毒液跟《寄生兽》一样竟然养着养着就变宠物了......😔
2$3168101$毒液：致命守护者$乌鸦火堂$2018-10-03 22:03:18$4225$从风格到故事，跟原著完全不同，可以理解北美口碑为啥不好了。但观感是OK的，变成了喜剧片。没有同仇敌忾的小蜘蛛，毒液暴虐不再，成了嘴炮+情感专家，反而特别萌，还教艾迪泡妞，整体就是屌丝逆袭的故事，书粉会不爽（我是粉丝，也觉得不对味）。但为了搭MCU改成这样也是无奈，好在反英雄路线还是保留。铺垫略长，变身特效不错，最后流体大战很好看，汤老师跟小贱贱有的一拼。毒液暴乱之外，另一位太惊艳，年度最佳吻戏，结尾还有那个红家伙的彩蛋（没什么离谱的场面，内地估计不会删）
3$3168101$毒液：致命守护者$弹弹弹$2018-10-10 04:39:33$2485$QQ的出现比Venom还要alien。
4$3168101$毒液：致命守护者$桃桃林林$2018-10-04 13:02:10$2700$寄生兽嘛不就是，宛如沥青怪。变身毒液之后真是太萌了，太喜欢伸着舌头流口水的样子了，又丑又萌。以及，并没有评价那么差啊，唯一遗憾就是没有做成R级吧，不够凶狠不够躁。时长上，片子也算短小精悍了。汤老师的表现还是很萌的。女毒液也很性感。或者是外媒把期待降太低了，观感还是可以的。以及，两个彩蛋隔得确实挺长。
5$3168101$毒液：致命守护者$朝暮雪$2018-10-10 16:13:59$1509$"1.像毒液这样的战五渣，随便放两首抖音、快手上的土味鬼畜洗脑歌曲就可以弄死他。
2.毒液都可以接受生吞活人却对猫猫狗狗手下留情，小动物保护协会还不赶快给他颁个奖？
3.本以为毒液是个生性残暴、心狠手辣的怪物，结果是个打击罪犯、不杀好人、保护世界的好公民。介于他表现良好，有关部门决定推选他为感动美国年度十大人物，还对他授予“好市民奖”和“三好学生”奖状。
4.斯坦·李：连我都不认识，下一集就把你写死。
【内地院线版有1个彩蛋，在片尾字幕前】"
6$3168101$毒液：致命守护者$王大根$2018-11-10 17:12:26$723$居然花了四十分钟才让毒液和男主合体，前面那些没人想看的普通人的鸡零狗碎拍个二十分钟还不够吗？对比之下澳洲版Tom Hardy的那部《升级》节奏是真的要好太多。而且Tom Hardy这一身虬劲的肌肉还给我演怂逼也太假了！
7$3168101$毒液：致命守护者$大島$2018-11-10 19:05:57$357$【急】我外星的卢瑟兄弟什么时候来找我
8$3168101$毒液：致命守护者$西楼尘$2018-11-04 17:39:49$136$歹徒持枪威胁店员，躲在商店货架后的埃迪无动于衷。靠核磁共振逼出了毒液，转身离开的埃迪一身轻松。用一根笔杆无力撬动邪恶财团，凭一只螳臂无法阻挡追捕战车。病毒需要宿主，人类也需要毒液，所以当毒液即将被暴动吞食，埃迪才会伸出手。只因他的超能力是，与恶龙缠斗制服恶龙，凝视深渊却不堕深渊。
9$3168101$毒液：致命守护者$扭腰客$2018-10-05 13:55:01$1788$毒液这哪是选中了汤老湿啊，它根本就是爱上了汤老湿啊！花式撩汉也就算了，还附女主的身来一段饶舌湿吻，我尼玛！！但是，真的太爱汤老湿的表演，让人想到在操蛋的生活面前，那个想刚不敢刚、敢怒不敢怼，时不时怂逼的自己。
10$3168101$毒液：致命守护者$豆瓣酱里的鸽子$2018-10-05 12:20:45$1361$被叫寄生虫就嚷嚷着要人家道歉的毒液真的是又萌又忠犬！
11$3168101$毒液：致命守护者$LEのn个晴天$2018-10-04 05:11:57$4405$爽啊！口碑不好是影评人要求太高了吗？？这特效和惊悚性实在太棒了，一点没让我失望。毒液还是个逗比属性也真是十分有趣，从头到尾确认是毒液和Eddie的爱情故事无误。汤老湿演主角是怎么都不会错的，在这里真是蠢萌可爱又性感。两人合体和毒液现身的场面太厉害太酷炫了。姆爷的主题曲也是超级爱了。还有最后的彩蛋伍迪那抹邪魅一笑看得过瘾啊！看一遍不够爽要继续二刷三刷！哎呀妈呀。
12$3168101$毒液：致命守护者$City Island$2018-10-04 23:05:12$897$全程就觉得汤老师好hot,汤老师太hot,汤老师还能再hot点吗?! 然后毒液好萌。
13$3168101$毒液：致命守护者$SingLesinger$2018-10-05 09:55:30$515$以为是暗黑路线，结果卖萌俏皮，倒是符合汤老湿人设。特效有亮点。小米断背山后再演同妻（误）。Riz Ahmed的角色要是再丰富一点就好了。
14$3168101$毒液：致命守护者$王小叶儿$2018-11-06 21:22:33$292$这是一个史无前例的牛逼同性爱情故事～他们是肉搏的战友，是互怼的知己，是灵肉合一的完美情侣。才知道，最好的爱情不是让我们什么所谓让你成为更好的自己，而是无需改变，让你更勇敢的做原来的自己，并且你就是我、我就是你。这一次，用你的毒滋养我，爬上最高的树，做正义的造物主；这一次用你的身体供养我，让我成为自由的fighter，一份口嫌体正直的幸福。最完美的进入，不是肉体，是灵魂。每个人心中都有自己的唯一，正如冬兵带给给过我的感动，毒液，或许不是最好的漫威电影，但是他是目前为止最好的同性爱情漫威电影，这点上，我给一万星，请来100部毒液二人组相爱相杀的发糖日常！
15$3168101$毒液：致命守护者$疼疼（电动版$2018-10-05 10:25:01$220$可以理解为啥北美评价如此不堪了，基本背离了漫画重新解构了一下，不过我觉得还不错。另外几位主演都是我的心头爱，除了汤老师，还有小鹿眼睛的阿迈德，夜行者后再次被迷住了～
16$3168101$毒液：致命守护者$曾良君$2018-11-09 02:57:33$131$试问谁不想要一个Venom呢？以及我终于明白了，我的理想生活是投胎到漫威系列的超级英雄电影中前十分钟的中产街区里。
17$3168101$毒液：致命守护者$大奇特(Grinch)$2018-11-04 16:34:50$60$开头简直承接《异星觉醒》的结尾啊，从《毒液》中能看到之前各种寄生电影的特点，从上世纪50年代影射麦卡锡主义的《天外魔花》到70年代传染病恐慌的《毛骨悚然》，再到80年代的《异形杀手》和90年代的《黑衣人》的外星人殖民扩张，该类型到如今已经非常成熟。《毒液》里借狗体逃避危险，再度寻找合适的宿主，也是来于《突变第三型》和《异形杀手》的变奏了。这片就是前戏进展缓慢，废戏太多，幸好毒液这个“知心大叔”还算萌。
18$3168101$毒液：致命守护者$姨妈的鸭$2018-11-16 19:08:18$99$我没想到外星人打架这么娘炮，扯衣服撕头发的……
19$3168101$毒液：致命守护者$monica喵$2018-10-09 13:19:43$145$一个亦正亦邪的BOSS还能有逗比萌宠属性。另外汤老师的颜太好看了加一个星。
20$3168101$毒液：致命守护者$frozenmoon$2018-11-12 21:45:40$60$作为一个特别不喜欢超级英雄的观众，这是迄今为止唯一一部没有睡过去的超级英雄电影。善恶进入同一个身体，不就是一个“人”吗？善和恶自己纠结对话，反英雄的超级英雄。
21$3168101$毒液：致命守护者$汪金卫$2018-10-03 09:23:20$543$这是一个外星屌丝与地球屌丝联手逆袭的故事。区区PG13的尺度小到可以完美通过广电审查的筛子而不必删减丝毫。全程杀人不见血，恐怖惊悚感大减，动作戏来个追车和搏斗就把观众打发了，有时感觉像在看卡通片。包括感情戏在内的剧情非常俗套，风平浪静大家当无事发生过的结尾莫名WTF。唯有汤老师牛逼的演技闪耀全片。变身人生导师的话唠毒液不仅不吓人反而有点可爱呢。以及，腾讯真的没少砸钱。两星半
22$3168101$毒液：致命守护者$殇潮|Enigma$2018-10-04 19:14:13$464$其实这是爱情片吧，霸道外星生物爱上我。打斗场面无比咸湿，体液、舌头、大嘴、哈喇子横飞
