$movie_id$movie_title$comment_user$comment_time$comment_vote$comment_text
0$26425063$无双$谋杀游戏机$2018-09-24 10:44:33$7564$导演说，拍这部电影是想让现在的年轻人知道，发哥意味着什么——还用问嘛，意味着天下无双的帅啊！！怀揣艺术匠心开创假钞帝国的大亨，乍听有点像奥斯卡路数的枭雄传记片，影片整体那种复古质感也很好。片中周润发多次小马哥附体，颜值，大长腿，最重要的是又雅又痞，风度翩翩，一比这届鲜肉真是弱爆了。郭天王也很好玩，这次演个怂包（伪）。发哥和城城真是强攻&amp;弱受组合，对话完全是个喜剧片（当然两位演技都很棒，搞笑也能立住不垮），看到最后又一切都能说通了，也到最后才知道片名是什么含义。今年国庆档三强，无双、影、李茶的姑妈，居然都是讲一个人的真假身份，有趣。
1$26425063$无双$朝暮雪$2018-09-30 12:45:04$3785$"又名《伪钞制造教程：从入门到入狱》，零基础教学，不限年龄，不限学历，包学包会包就业，还包坐牢！
你可以画出最逼真的假画，可以制造最逼真的假钞，却无法伪造你和阮文的关系。
你可以把秀清变成阮文的模样，却无法让阮文真正喜欢你。
你只顾着拼命赚钱，从不和阮文说说话，约约会，至始至终未曾踏出半步。
而一次冒着生命危险的营救，就让秀清对你私定终身。
你看，并不是没有人喜欢你，而是你从来没有付出实际行动，从来没有让她知道你喜欢她。
你对一面之缘的秀清做得太多，却对心心念念的阮文做得太少。
你以为有了钱就有了一切，可她要的从来都不是巨额存款，而是一句关心的问候，一个温暖的拥抱。
钱能买一栋酒店，一艘游艇，但它买不到爱情。
假画可以卖钱，假钞可以购物，可是假的阮文终究不是你喜欢的那个人。
钞票可以造假，爱情不能造假。"
2$26425063$无双$凹凸$2018-09-30 17:33:58$3239$郭富城这个角色 当个画家太可惜了 内心明明住了一个耽美写手 脑补出一整部兄贵养成文
3$26425063$无双$已注销$2018-09-30 09:17:15$5944$郭富城演怂逼演的真好！
4$26425063$无双$壹安²$2018-09-24 22:21:39$9788$前几年很欣喜有《树大招风》《追龙》，今年又有这部《无双》，感谢这些导演还能找到初心，让港片无法被取代。剧情终于不再是简单的黑白对垒和人性光辉，主题线的丰富让谎言戳穿的时候，留下最痛的纪念品。最后，重回枪林弹雨的发哥，你一定不能错过。
5$26425063$无双$乌鸦火堂$2018-09-27 11:39:39$3971$“我的价值就是作假！”今年国庆档最佳，伪钞版“战争之王”，庄文强擅长犯罪事件描述和正反角色冲突，缺点是有些啰嗦，故事太细生怕观众看不懂。前半段伪钞制作部分大开眼界，后半段人性矛盾激化，高智商人才却选择造假，耐人寻味。结尾大反转，借鉴了西方两部著名作品，但仍然精彩，瞒天过海、以假乱真。演员都不错，发哥暴走段落致敬黄金时代的英雄片，是这个“真实的故事”中浪漫的情怀之梦
6$26425063$无双$少数豪$2018-10-02 19:53:24$2627$你看，对女人说真话的下场，最后一哆嗦忍住了不就没事儿了嘛
7$26425063$无双$MAN OF STEEL$2018-09-30 13:32:09$4430$其实如果我是李问……秀清不用换脸也是可以的😂😂😂
8$26425063$无双$阿德$2018-09-25 11:29:35$2582$做为一名发哥死忠，终于盼到发哥回归港片，表演上依然是潇洒自如、诙谐逗趣，庄文强对故事和人物的打磨也保持一惯的品质，这才是商业片应有的样子。PS：首映红毯蹲守到发哥了啊啊啊啊！！
9$26425063$无双$冬梅$2018-09-29 23:33:54$2011$越是轻蔑《无双》，越会被它俘虏。起初看预告的时候觉得烂片，结果看完以后啪啪打脸。想起庄文强采访时说的一句话，“人人都说‘港片已死’，我都没有死，港片怎么会死。”是呀，有庄文强在，港片怎么会死！
10$26425063$无双$芒果$2018-09-29 01:31:42$1979$目测这是国庆档最大赢家。因为其它几部太烂……
11$26425063$无双$广末凉爽$2018-09-30 09:11:29$1405$優雅又殘忍，發哥太迷人。
12$26425063$无双$Mr. Infamous$2018-09-21 22:23:14$363$首映放了配音，很冒险，相当于把最本真的表演，全都压在张静初身上（后半段才演出味道），而弃用了郭富城周润发廖启智周家怡等戏骨王牌。八九十年代叫人迷恋的周润发，以一种既恋旧又升级的形式呈现，而郭富城遇到另一高手，总能先让三分，然后再夺五分，厉害得很。二人的对手戏，很有遐想空间，但笑过之后回味，又觉微妙。映后庄文强将之形容为“自恋”，更是精当。也真不愧是庄文强，糟糕配音也盖不住故事的筋道，你以为他夹生的露怯的地方，原来全是伏笔。而且看完才明白，“无双”还真不是一开始所想的那般狭隘。发哥和城城，都遇到了近年最好的剧本。@人民大学，映后还有发哥发嫂暖融融地亮相。四星半，撑下优质港片。//1003刷了粤语原声，爽。
13$26425063$无双$王大根$2018-09-30 16:28:05$2943$如果不算最后的几个转，前面完全就是爱情故事啊！犯罪大佬悉心调教傻白甜穷画家，给买度假酒店给尽情发挥才华，教他追前女友还帮忙弄死未婚夫，宠溺程度直逼晋江小说，酒店按头那段简直下一秒就要强吻了！周润发穿白西装枪战的一节巨巨巨巨巨帅无比，看得我内心疯狂尖叫，还有一身黑色风衣三件套，身材比例击败当代80%小鲜肉，HE STILL GOT IT!
14$26425063$无双$朝阳区陆依萍$2018-10-04 17:05:38$2563$我数次以为周润发和郭富城会亲下去...
15$26425063$无双$岛上的夏奈$2018-10-03 11:47:32$322$最后一个镜头最心碎，到不了的远方，当不成的主角，圆不了的美梦和无法获得的爱。
16$26425063$无双$桃桃林林$2018-09-30 08:39:23$1140$7，如此细致描绘伪钞制作过程，还是非常有趣的。周润发的表演，也是近几年他发挥非常出色的一次，魅力十足。尤其是，导演还专门做了一些动作场面，来致敬昔日的发哥，也是迷弟的心愿了。剧情也是一个特别大的讨论点，虽然，可能会被认为是借鉴其他影片，不过，作为一部真与假的电影，倒也算对应，片子也有意讲了很多主角或替身的暗示。真正的遗憾其实是，后面有些地方没有圆得那么完满。
17$26425063$无双$小岩井$2018-10-04 05:50:50$847$张静初的美还真是风格多样啊，最后抽烟那个镜头让我看的发愣。要说李问死就死在直男思维，不会讲甜言蜜语，都这个时候了你哄哄人家不行吗？非要把话说这么伤人。
18$26425063$无双$伊谢尔伦的风$2018-10-02 18:55:02$691$果然世界上不可能存在周润发这样的铁血老娘舅的！
19$26425063$无双$内陆飞鱼$2018-09-30 22:22:30$808$《无双》是一部有智商的电影，好久没见这么讲究的港片了，庄文强回到他擅长的一波三折的路线，郭富城饰演这个角色很颠覆，华语电影里比较少见，具有非常精巧的隐蔽性，看似人畜无害实际上可能运筹帷幄，这几年演惯喜剧的发哥在正剧里也气场强大，不遑多让。你看到假钞可能是真钞，你看到名画可能是假画，你身边的爱人可能是假爱人，演员没有人格分裂，观众要看得人格分裂了，眼前的一切还有什么是真的吗？最后一刻见真相。
20$26425063$无双$亵渎电影$2018-09-30 21:24:31$617$这部电影本身就像是高仿的A货，像那些同类型的真货经典电影一样真，但总归不是《非常嫌疑犯》那类的电影。编剧在情节上转来转去的玩爽了，至于真真假假到底有什么意义呢？无双的意思原来是没有两个，本来就只有一个，这个名字倒是非常的切题了。我主要是不太喜欢这种靠闪回倒回去讲故事，最后再抖个机灵的叙事方法，看到郭富城的性格越来越惹人讨厌，一不小心就猜到了这类片子的套路玩法，只能说这部电影晚来了20年。★★★
21$26425063$无双$风间隼$2018-09-24 22:42:37$518$港产片认真起来，还是能甩内地警匪片几条街。对制作假钞过程的细致刻画引人入胜，层层递进的人物命运和情感铺垫始终抓人。剧本和剪辑密不透风，不像《寒战》和《赤道》靠duangduang的音效强行推进剧情。主要矛盾从“主角无双”到“情感无双”到“命运无双”，从假钞、假人到假想，整部作品神气完足，执行得力。这大概也是发哥从好莱坞回来之后第一次全方位展示自己的演技，与郭影帝的战战兢兢相映生辉。可惜的是枪战动作场面一般般，没什么新意。
22$26425063$无双$柯里昂$2018-09-30 18:54:40$278$失望了，一看就是为了赶国庆档，后期压根就没好好剪…节奏这个乱的…《寒战》之后的港产片一股脑全被带坏了，中环炸不够，这是要炸到全世界的节奏，如此多的爆破、枪战戏，明明不该是这类片的标配啊…甚至演员也浪费了，两个天王间的对手戏弱到不行，重新搬出发哥的几场经典戏凑出几个高潮时刻，便能够一窥庄文强的技穷，背后有博纳那群庸商，也不指望这类片子的成色能有多上佳。当然，最后遮羞布似的反转还是能唬到一部分观众，赚钱第一赚钱第一。
23$26425063$无双$后自愈$2018-09-24 14:53:53$176$比想象中的好不少。后面的反转把前面视角混乱、莫名gay气等槽点全部收了回来，成为刻画吴复生这个角色的点睛之笔。全片无非在围绕真假母题做文章，并且玩出了一些花样，暗示性极强的台词，真假钞的制造，存在与虚无，片名即是最大的剧透。
24$26425063$无双$铁不成钢$2018-09-30 13:58:52$354$"多年以后，面对60多岁的周润发，看他白衣染血，挎两把AK，再一次用使不完的子弹突突死了得一个团那么多的喽啰，不得不想起父亲带我去买《纵横四海》7元精品盗版碟的那个下午。
（还是想睡嘤嘤嘤
（点美钞那张剧照正片里没有诶，骗人！"
25$26425063$无双$曾良君$2018-10-10 00:06:02$259$真正的“画家”是阮文吧，因为整个故事里只有她才是真正的画家，“画家”还说过一句话，我们家三代做假钞，没有一个人被抓坐牢！李问最后对吴秀清说“有时候假的比真的好”，假的阮文死了，真的也就没有人知道了，最后阮文，阮姓越南柬埔寨的大姓，“画家”的父亲被“将军”杀了，但他们之前就是老朋友老生意了，且有同样的代表身份关系的戒指，可见“画家”应该是东南亚人。
26$26425063$无双$大島$2019-01-19 12:07:52$163$当女人问你到底爱我还是爱她的时候，保命要紧。
27$26425063$无双$dellizheng$2018-10-06 22:19:58$167$港片第一定律：周润发不可能是坏人。
28$26425063$无双$frozenmoon$2018-10-04 20:06:11$60$人格分裂的梗用得倒是真不错，最后的几次反转也很紧凑。只是这假钞这样当真钞做，成本不低啊。。。开始还说要控制成本，没看出来啊。。。
29$26425063$无双$阿暖$2018-09-25 11:42:12$56$映后qa庄文强说写这剧本的时候他三十多岁，庸庸碌碌半生，好像也只是一直东抄抄西捡捡地拾人牙慧，就将这种心境写进了电影里。岂止是他，大多数香港影人，受美国和日本电影影响极深，好像一辈子都受制于创作的天花板，勤勤勉勉做个地才。回头来看无双这部电影，其实和他早年在香港玩的东西也没什么差别，不过精细程度之分，大致就懂了。
30$26425063$无双$谢谢你们的鱼$2018-09-30 22:26:34$631$非常失望，完全看不下去。除了揭秘伪钞制作过程的部分以外，其余的地方都缺乏吸引力，故事的发展有些许任性，主角的塑造十分诡异，情节的段落割裂感很强、而为了反转所服务的设计真的非常小儿科，完全不像庄文强应该有的水品。都别说啥高仿版《非常嫌疑犯》了，连低配都谈不上，大闹金三角的段落让我在影院看到一度绝望。
