$movie_id$movie_title$comment_user$comment_time$comment_vote$comment_text
0$26715636$地久天长$内陆飞鱼$2019-03-15 23:40:31$641$不好意思，中途看睡着了，电视电影的手法，虽然有泰国、韩国、美国电影人介入，电影感还是没出来，可以想象一下，如果是罗马尼亚、俄罗斯电影人拍类似故事，会怎么拍。当然优点是演员出色，生活细节还原到位，但是3小时还是太拖沓了，单一场景停留太长，闪回次数太多太频繁，完全可以剪到2小时，更凝练，更简洁一些，叙述方式上，也不要一直笨拙地插叙，变成干干净净的正叙，可能会更有力道。
1$26715636$地久天长$朝暮雪$2019-03-16 01:04:14$4761$"耀军什么都能修好，却无法修复内心的伤痕；
岁月让丽云留下了皱纹和鬓角，却留不住她的三个孩子。
英明的菜刀锋利无比，唯独不能斩断执念；
海燕饱受病痛折磨，再痛也痛不过生活的苦难。
沈浩的心里长了一颗树，结下了懊悔的种子；
茉莉逃出了小城，终究逃不出生活。
一点手术“小问题”让她再也不能生孩子，而她当上了准奶奶；
一次不公平的裁员让他们穷困过完了此生，而他们拥有了属于自己的楼盘。
一次“不合时宜的”怀孕，一次“光荣的”下岗，就能改变你的整个人生轨迹。
茉莉得知怀孕的时候刚好拿到签证，打乱了她人生的所有计划；
丽云当年想生不可以生，现在可以生、鼓励生却生不了了。
是啊，老天就是这么爱捉弄人。
什么地久天长，三十年只是一念之间；
什么一切都会过去，这还真成了一辈子也过不去的坎。
到最后谁也没有和解，只是算了。"
2$26715636$地久天长$西楼尘$2019-03-14 19:31:44$3191$返城失去知青身份，下岗失去工人身份。意外溺水，强制打胎，交还证件，你我失去为人父母的身份。隔着轮渡踏过了奈何桥，留下遗书饮尽了孟婆汤。在时代的列车上早已不能复生，在命运的航班里竟然还会怕死。孩子在电话里叫了声爸，瞬间回到三十年前，又欢聚在一起，仿佛彼此毫发无伤，仿佛友谊地久天长。
3$26715636$地久天长$邓安庆$2019-03-13 11:57:47$1170$百味杂陈，很想带我爸妈再看一遍。我喜欢王景春和咏梅的脸，那是两张典型中国民众的脸：王景春在电影里一直是眉头紧锁，黝黑的面庞，粗重的眉毛，细小的眼睛，眼皮习惯性低垂；咏梅圆脸盘子，淡淡的眉毛，淡淡的愁闷，连她的声音和动作都是淡淡的。整部电影，我都被这两位演员牵着走。
4$26715636$地久天长$已注销$2019-02-14 20:10:38$815$汉语语境里，“地久天长”这个词语蕴含了太多，时间、空间和感情的迁移与变故，还有善良的人们在无力改变却又必须承受的历史面前那些卑微谨慎的愿望。这段历史，父母辈是主要的经历者和承受者，孩子们被很好的保护，就像Haohao一样。看完之后我更能理解在那些历史决定背后父母们承受了什么。PS：看下岗大会那段，我真觉得那是台下群演们自己的真实经历，所有当初没有释放的情绪，都在自己出演的过程中似真似假地发泄了出来（也可能当时比此时更激烈，此时只是时隔20年再次共鸣后的释放）。金熊可期。
5$26715636$地久天长$妖灵妖$2019-03-15 09:36:08$316$再见，小胡
6$26715636$地久天长$蜉蝣$2019-03-13 12:27:33$313$代入感太强了，我出生的医院，我小时候被警告不能下水的水库，我家两条马路之隔的商业街，每次往返的机场，半个城市的人工作过的工厂，相似的长辈们的经历。随之而来脑补的过多细节和情感导致根本没有办法用静观的态度去看待文本和结构瑕疵。
7$26715636$地久天长$LORENZO 洛伦佐$2019-02-14 19:31:39$3462$［地久天长］是一场久违的相逢。中国电影终于回归到了最好的状态：将民族史诗和隐伤埋于几个家庭的故事之下，讲述了中国现代不得不说的那段历史。个人的命运被大时代碾压后留下的伤痛被诠释得淋漓尽致。王小帅用压轴的气魄几乎将柏林电影节影片质量拔高一个层次。如果拿不到大奖，也会是今年最好的华语片。PS：请备好纸巾。
8$26715636$地久天长$Juli Qian$2019-02-15 06:09:38$643$接受生活，接受命运，努力向前走。 上一辈的人真的是隐忍，无奈，但仍选择宽厚。虽说最后结局有点大团圆，但是刘星那句 爸爸我是星星反而才是我最大的泪点。什么积极消极人生，活下去就好，星星还在就好。  （但仍然觉得三个小时有点过长，其实有时候适当删减也是技术啊（星星的声音真的好听
9$26715636$地久天长$桃桃林林$2019-03-25 11:41:33$219$7分，导演以碎片式叙事，一点点拼凑出一个伤心的往事。表面是时间可以改变一切，但真的是如此么？其实最后与齐溪那场视频对话，压抑不住的窘态，其实已经在做其他暗示了。亮点基本在演员部分，咏梅呈现了一种不动声色、却气势万钧的表演。
10$26715636$地久天长$哪吒男$2019-03-14 22:07:00$168$3.5 在改革的新世界里，有的人得到成功、浪漫、自由，有的人则被狠狠甩在后头，遍体鳞伤，他们主动深爱，被动倾轧，在友谊地久天长最美好的祝福里，所有人追逐的理想生活都被活活杀死，却似乎找不到凶手，或者说凶手拧住了每个人的脖子，让我们只能看到彼此。
11$26715636$地久天长$同志亦凡人中文站$2019-06-29 12:16:52$189$说是写实主义，结果还不如“17岁的单车”写实。其实不只是王小帅，连拍电影的环境都在倒退。中段很拖沓，养子线完全可以砍掉。从知青到计生到下岗到改开，别告诉我这些现象的见缝插针就是时代——尤其是我还经历过这样的时代。我身体里也有一棵树，我觉得它快要把我给撑破了：什么时候才能有一部电影，让我看到中国现代史的真正忏悔？！
12$26715636$地久天长$陈凭轩$2019-02-14 19:30:05$305$不光是煽情了，调度也很厉害。唯一问题是有些烂尾，可能是作者狠不下心。要金熊。
13$26715636$地久天长$恰帕斯东风电囼$2019-03-16 22:40:15$187$把《大象席地而坐》和《地久天长》放在一起比较太有意义了。都是时长三个小时，前者在短短一日中展现出对此刻无法和解的绝望和愤怒，后者跨越三十年的沧桑却以和解和宽恕来规避对此刻的审视，历史被从与当下的关联中割取出来，成为个人自我救赎的工具，沉重的债务被轻易甩掉。一个是咽不下这口气一定要呐喊，一个是时间教育我们妥协。两个导演一个走向死亡一个走向荣光，这个社会到底咋样一目了然
